grid,position,points,year,name_circuits,driverRef,dob,name_constructors,status,regulamento,fastestLapTime,fastestLapSpeed,q1,q2,q3
13,-1,0.0,1996,Autodromo Nazionale di Monza,frentzen,1967-05-18,Sauber,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1996,Autodromo Nazionale di Monza,damon_hill,1960-09-17,Williams,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
20,-1,0.0,1996,Autodromo Nazionale di Monza,lavaggi,1958-02-18,Minardi,Engine,1995-1997,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1996,Autodromo Nazionale di Monza,berger,1959-08-27,Benetton,Hydraulics,1995-1997,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1996,Autodromo Nazionale di Monza,panis,1966-09-02,Ligier,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
5,-1,0.0,1996,Autodromo Nazionale di Monza,coulthard,1971-03-27,McLaren,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
2,1,25.0,1996,Autódromo do Estoril,villeneuve,1971-04-09,Williams,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
1,2,18.0,1996,Autódromo do Estoril,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
4,3,15.0,1996,Autódromo do Estoril,michael_schumacher,1969-01-03,Ferrari,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
3,4,12.0,1996,Autódromo do Estoril,alesi,1964-06-11,Benetton,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
6,5,10.0,1996,Autódromo do Estoril,irvine,1965-11-10,Ferrari,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
5,6,8.0,1996,Autódromo do Estoril,berger,1959-08-27,Benetton,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
11,7,6.0,1996,Autódromo do Estoril,frentzen,1967-05-18,Sauber,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
12,8,4.0,1996,Autódromo do Estoril,herbert,1964-06-25,Sauber,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
10,9,2.0,1996,Autódromo do Estoril,brundle,1959-06-01,Jordan,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
15,10,1.0,1996,Autódromo do Estoril,panis,1966-09-02,Ligier,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
13,11,0.0,1996,Autódromo do Estoril,salo,1966-11-30,Tyrrell,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
14,12,0.0,1996,Autódromo do Estoril,katayama,1963-05-29,Tyrrell,+2 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
8,13,0.0,1996,Autódromo do Estoril,coulthard,1971-03-27,McLaren,+2 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
17,14,0.0,1996,Autódromo do Estoril,rosset,1968-07-27,Footwork,+3 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
20,15,0.0,1996,Autódromo do Estoril,lavaggi,1958-02-18,Minardi,+5 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
19,16,0.0,1996,Autódromo do Estoril,lamy,1972-03-20,Minardi,+5 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
7,-1,0.0,1996,Autódromo do Estoril,hakkinen,1968-09-28,McLaren,Collision,1995-1997,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1996,Autódromo do Estoril,verstappen,1972-03-04,Footwork,Engine,1995-1997,0.0,0.0,0.0,0.0,0.0
18,-1,0.0,1996,Autódromo do Estoril,diniz,1970-05-22,Ligier,Collision,1995-1997,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1996,Autódromo do Estoril,barrichello,1972-05-23,Jordan,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
2,1,25.0,1996,Suzuka Circuit,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
3,2,18.0,1996,Suzuka Circuit,michael_schumacher,1969-01-03,Ferrari,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
5,3,15.0,1996,Suzuka Circuit,hakkinen,1968-09-28,McLaren,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
4,4,12.0,1996,Suzuka Circuit,berger,1959-08-27,Benetton,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
10,5,10.0,1996,Suzuka Circuit,brundle,1959-06-01,Jordan,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
7,6,8.0,1996,Suzuka Circuit,frentzen,1967-05-18,Sauber,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
12,7,6.0,1996,Suzuka Circuit,panis,1966-09-02,Ligier,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
8,8,4.0,1996,Suzuka Circuit,coulthard,1971-03-27,McLaren,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
11,9,2.0,1996,Suzuka Circuit,barrichello,1972-05-23,Jordan,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
13,10,1.0,1996,Suzuka Circuit,herbert,1964-06-25,Sauber,Finished,1995-1997,0.0,0.0,0.0,0.0,0.0
17,11,0.0,1996,Suzuka Circuit,verstappen,1972-03-04,Footwork,+1 Lap,1995-1997,0.0,0.0,0.0,0.0,0.0
18,12,0.0,1996,Suzuka Circuit,lamy,1972-03-20,Minardi,+2 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
19,13,0.0,1996,Suzuka Circuit,rosset,1968-07-27,Footwork,+2 Laps,1995-1997,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1996,Suzuka Circuit,irvine,1965-11-10,Ferrari,Collision,1995-1997,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1996,Suzuka Circuit,katayama,1963-05-29,Tyrrell,Engine,1995-1997,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1996,Suzuka Circuit,villeneuve,1971-04-09,Williams,Wheel,1995-1997,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1996,Suzuka Circuit,salo,1966-11-30,Tyrrell,Engine,1995-1997,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1996,Suzuka Circuit,diniz,1970-05-22,Ligier,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1996,Suzuka Circuit,alesi,1964-06-11,Benetton,Spun off,1995-1997,0.0,0.0,0.0,0.0,0.0
20,-1,0.0,1996,Suzuka Circuit,lavaggi,1958-02-18,Minardi,Did not qualify,1995-1997,0.0,0.0,0.0,0.0,0.0
2,1,25.0,1995,Autódromo José Carlos Pace,michael_schumacher,1969-01-03,Benetton,Finished,1995-1997,0.0,0.0,80081.0,0.0,0.0
3,2,18.0,1995,Autódromo José Carlos Pace,coulthard,1971-03-27,Williams,Finished,1995-1997,0.0,0.0,80081.0,0.0,0.0
5,3,15.0,1995,Autódromo José Carlos Pace,berger,1959-08-27,Ferrari,+1 Lap,1995-1997,0.0,0.0,80081.0,0.0,0.0
7,4,12.0,1995,Autódromo José Carlos Pace,hakkinen,1968-09-28,McLaren,+1 Lap,1995-1997,0.0,0.0,80081.0,0.0,0.0
6,5,10.0,1995,Autódromo José Carlos Pace,alesi,1964-06-11,Ferrari,+1 Lap,1995-1997,0.0,0.0,80081.0,0.0,0.0
9,6,8.0,1995,Autódromo José Carlos Pace,blundell,1966-04-08,McLaren,+1 Lap,1995-1997,0.0,0.0,80081.0,0.0,0.0
12,7,6.0,1995,Autódromo José Carlos Pace,salo,1966-11-30,Tyrrell,+2 Laps,1995-1997,0.0,0.0,80081.0,0.0,0.0
15,8,4.0,1995,Autódromo José Carlos Pace,suzuki,1960-09-08,Ligier,+2 Laps,1995-1997,0.0,0.0,80081.0,0.0,0.0
22,9,2.0,1995,Autódromo José Carlos Pace,montermini,1964-05-30,Pacific,+6 Laps,1995-1997,0.0,0.0,80081.0,0.0,0.0
25,10,1.0,1995,Autódromo José Carlos Pace,diniz,1970-05-22,Forti,+7 Laps,1995-1997,0.0,0.0,80081.0,0.0,0.0
13,-1,0.0,1995,Autódromo José Carlos Pace,morbidelli,1968-01-13,Footwork,Engine,1995-1997,0.0,0.0,80081.0,0.0,0.0
21,-1,0.0,1995,Autódromo José Carlos Pace,inoue,1963-09-05,Footwork,Engine,1995-1997,0.0,0.0,80081.0,0.0,0.0
18,-1,0.0,1995,Autódromo José Carlos Pace,badoer,1971-01-25,Minardi,Engine,1995-1997,0.0,0.0,80081.0,0.0,0.0
23,-1,0.0,1995,Autódromo José Carlos Pace,moreno,1959-02-11,Forti,Spun off,1995-1997,0.0,0.0,80081.0,0.0,0.0
19,-1,0.0,1995,Autódromo José Carlos Pace,wendlinger,1968-12-20,Sauber,Electrical,1995-1997,0.0,0.0,80081.0,0.0,0.0
1,-1,0.0,1995,Autódromo José Carlos Pace,damon_hill,1960-09-17,Williams,Gearbox,1995-1997,0.0,0.0,80081.0,0.0,0.0
4,-1,0.0,1995,Autódromo José Carlos Pace,herbert,1964-06-25,Benetton,Collision,1995-1997,0.0,0.0,80081.0,0.0,0.0
20,-1,0.0,1995,Autódromo José Carlos Pace,gachot,1962-12-23,Pacific,Gearbox,1995-1997,0.0,0.0,80081.0,0.0,0.0
16,-1,0.0,1995,Autódromo José Carlos Pace,barrichello,1972-05-23,Jordan,Gearbox,1995-1997,0.0,0.0,80081.0,0.0,0.0
24,-1,0.0,1995,Autódromo José Carlos Pace,verstappen,1972-03-04,Simtek,Gearbox,1995-1997,0.0,0.0,80081.0,0.0,0.0
11,-1,0.0,1995,Autódromo José Carlos Pace,katayama,1963-05-29,Tyrrell,Spun off,1995-1997,0.0,0.0,80081.0,0.0,0.0
8,-1,0.0,1995,Autódromo José Carlos Pace,irvine,1965-11-10,Jordan,Clutch,1995-1997,0.0,0.0,80081.0,0.0,0.0
26,-1,0.0,1995,Autódromo José Carlos Pace,schiattarella,1967-11-17,Simtek,Steering,1995-1997,0.0,0.0,80081.0,0.0,0.0
14,-1,0.0,1995,Autódromo José Carlos Pace,frentzen,1967-05-18,Sauber,Electrical,1995-1997,0.0,0.0,80081.0,0.0,0.0
10,-1,0.0,1995,Autódromo José Carlos Pace,panis,1966-09-02,Ligier,Collision,1995-1997,0.0,0.0,80081.0,0.0,0.0
17,-1,0.0,1995,Autódromo José Carlos Pace,martini,1961-04-23,Minardi,Gearbox,1995-1997,0.0,0.0,80081.0,0.0,0.0
2,1,25.0,1995,Autódromo Juan y Oscar Gálvez,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,113241.0,0.0,0.0
6,2,18.0,1995,Autódromo Juan y Oscar Gálvez,alesi,1964-06-11,Ferrari,Finished,1995-1997,0.0,0.0,113241.0,0.0,0.0
3,3,15.0,1995,Autódromo Juan y Oscar Gálvez,michael_schumacher,1969-01-03,Benetton,Finished,1995-1997,0.0,0.0,113241.0,0.0,0.0
11,4,12.0,1995,Autódromo Juan y Oscar Gálvez,herbert,1964-06-25,Benetton,+1 Lap,1995-1997,0.0,0.0,113241.0,0.0,0.0
9,5,10.0,1995,Autódromo Juan y Oscar Gálvez,frentzen,1967-05-18,Sauber,+2 Laps,1995-1997,0.0,0.0,113241.0,0.0,0.0
8,6,8.0,1995,Autódromo Juan y Oscar Gálvez,berger,1959-08-27,Ferrari,+2 Laps,1995-1997,0.0,0.0,113241.0,0.0,0.0
18,7,6.0,1995,Autódromo Juan y Oscar Gálvez,panis,1966-09-02,Ligier,+2 Laps,1995-1997,0.0,0.0,113241.0,0.0,0.0
15,8,4.0,1995,Autódromo Juan y Oscar Gálvez,katayama,1963-05-29,Tyrrell,+3 Laps,1995-1997,0.0,0.0,113241.0,0.0,0.0
20,9,2.0,1995,Autódromo Juan y Oscar Gálvez,schiattarella,1967-11-17,Simtek,+4 Laps,1995-1997,0.0,0.0,113241.0,0.0,0.0
25,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,diniz,1970-05-22,Forti,Not classified,1995-1997,0.0,0.0,113241.0,0.0,0.0
24,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,moreno,1959-02-11,Forti,Not classified,1995-1997,0.0,0.0,113241.0,0.0,0.0
7,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,salo,1966-11-30,Tyrrell,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
19,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,suzuki,1960-09-08,Ligier,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
16,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,martini,1961-04-23,Minardi,Spun off,1995-1997,0.0,0.0,113241.0,0.0,0.0
12,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,morbidelli,1968-01-13,Footwork,Electrical,1995-1997,0.0,0.0,113241.0,0.0,0.0
26,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,inoue,1963-09-05,Footwork,Spun off,1995-1997,0.0,0.0,113241.0,0.0,0.0
10,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,barrichello,1972-05-23,Jordan,Oil pressure,1995-1997,0.0,0.0,113241.0,0.0,0.0
14,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,verstappen,1972-03-04,Simtek,Gearbox,1995-1997,0.0,0.0,113241.0,0.0,0.0
1,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,coulthard,1971-03-27,Williams,Electrical,1995-1997,0.0,0.0,113241.0,0.0,0.0
17,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,blundell,1966-04-08,McLaren,Oil leak,1995-1997,0.0,0.0,113241.0,0.0,0.0
4,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,irvine,1965-11-10,Jordan,Engine,1995-1997,0.0,0.0,113241.0,0.0,0.0
22,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,montermini,1964-05-30,Pacific,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
5,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,hakkinen,1968-09-28,McLaren,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
23,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,gachot,1962-12-23,Pacific,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
21,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,wendlinger,1968-12-20,Sauber,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
13,-1,0.0,1995,Autódromo Juan y Oscar Gálvez,badoer,1971-01-25,Minardi,Collision,1995-1997,0.0,0.0,113241.0,0.0,0.0
4,1,25.0,1995,Autodromo Enzo e Dino Ferrari,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,87274.0,0.0,0.0
5,2,18.0,1995,Autodromo Enzo e Dino Ferrari,alesi,1964-06-11,Ferrari,Finished,1995-1997,0.0,0.0,87274.0,0.0,0.0
2,3,15.0,1995,Autodromo Enzo e Dino Ferrari,berger,1959-08-27,Ferrari,Finished,1995-1997,0.0,0.0,87274.0,0.0,0.0
3,4,12.0,1995,Autodromo Enzo e Dino Ferrari,coulthard,1971-03-27,Williams,Finished,1995-1997,0.0,0.0,87274.0,0.0,0.0
6,5,10.0,1995,Autodromo Enzo e Dino Ferrari,hakkinen,1968-09-28,McLaren,+1 Lap,1995-1997,0.0,0.0,87274.0,0.0,0.0
14,6,8.0,1995,Autodromo Enzo e Dino Ferrari,frentzen,1967-05-18,Sauber,+1 Lap,1995-1997,0.0,0.0,87274.0,0.0,0.0
8,7,6.0,1995,Autodromo Enzo e Dino Ferrari,herbert,1964-06-25,Benetton,+2 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
7,8,4.0,1995,Autodromo Enzo e Dino Ferrari,irvine,1965-11-10,Jordan,+2 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
12,9,2.0,1995,Autodromo Enzo e Dino Ferrari,panis,1966-09-02,Ligier,+2 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
9,10,1.0,1995,Autodromo Enzo e Dino Ferrari,mansell,1953-08-08,McLaren,+2 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
16,11,0.0,1995,Autodromo Enzo e Dino Ferrari,suzuki,1960-09-08,Ligier,+3 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
18,12,0.0,1995,Autodromo Enzo e Dino Ferrari,martini,1961-04-23,Minardi,+4 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
11,13,0.0,1995,Autodromo Enzo e Dino Ferrari,morbidelli,1968-01-13,Footwork,+4 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
20,14,0.0,1995,Autodromo Enzo e Dino Ferrari,badoer,1971-01-25,Minardi,+4 Laps,1995-1997,0.0,0.0,87274.0,0.0,0.0
26,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,diniz,1970-05-22,Forti,Not classified,1995-1997,0.0,0.0,87274.0,0.0,0.0
25,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,moreno,1959-02-11,Forti,Not classified,1995-1997,0.0,0.0,87274.0,0.0,0.0
21,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,wendlinger,1968-12-20,Sauber,Wheel,1995-1997,0.0,0.0,87274.0,0.0,0.0
22,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,gachot,1962-12-23,Pacific,Gearbox,1995-1997,0.0,0.0,87274.0,0.0,0.0
23,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,schiattarella,1967-11-17,Simtek,Suspension,1995-1997,0.0,0.0,87274.0,0.0,0.0
10,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,barrichello,1972-05-23,Jordan,Transmission,1995-1997,0.0,0.0,87274.0,0.0,0.0
15,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,katayama,1963-05-29,Tyrrell,Spun off,1995-1997,0.0,0.0,87274.0,0.0,0.0
13,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,salo,1966-11-30,Tyrrell,Engine,1995-1997,0.0,0.0,87274.0,0.0,0.0
24,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,montermini,1964-05-30,Pacific,Gearbox,1995-1997,0.0,0.0,87274.0,0.0,0.0
17,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,verstappen,1972-03-04,Simtek,Gearbox,1995-1997,0.0,0.0,87274.0,0.0,0.0
19,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,inoue,1963-09-05,Footwork,Spun off,1995-1997,0.0,0.0,87274.0,0.0,0.0
1,-1,0.0,1995,Autodromo Enzo e Dino Ferrari,michael_schumacher,1969-01-03,Benetton,Spun off,1995-1997,0.0,0.0,87274.0,0.0,0.0
1,1,25.0,1995,Circuit de Barcelona-Catalunya,michael_schumacher,1969-01-03,Benetton,Finished,1995-1997,0.0,0.0,81452.0,0.0,0.0
7,2,18.0,1995,Circuit de Barcelona-Catalunya,herbert,1964-06-25,Benetton,Finished,1995-1997,0.0,0.0,81452.0,0.0,0.0
3,3,15.0,1995,Circuit de Barcelona-Catalunya,berger,1959-08-27,Ferrari,Finished,1995-1997,0.0,0.0,81452.0,0.0,0.0
5,4,12.0,1995,Circuit de Barcelona-Catalunya,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,81452.0,0.0,0.0
6,5,10.0,1995,Circuit de Barcelona-Catalunya,irvine,1965-11-10,Jordan,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
15,6,8.0,1995,Circuit de Barcelona-Catalunya,panis,1966-09-02,Ligier,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
8,7,6.0,1995,Circuit de Barcelona-Catalunya,barrichello,1972-05-23,Jordan,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
12,8,4.0,1995,Circuit de Barcelona-Catalunya,frentzen,1967-05-18,Sauber,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
11,9,2.0,1995,Circuit de Barcelona-Catalunya,brundle,1959-06-01,Ligier,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
13,10,1.0,1995,Circuit de Barcelona-Catalunya,salo,1966-11-30,Tyrrell,+1 Lap,1995-1997,0.0,0.0,81452.0,0.0,0.0
14,11,0.0,1995,Circuit de Barcelona-Catalunya,morbidelli,1968-01-13,Footwork,+2 Laps,1995-1997,0.0,0.0,81452.0,0.0,0.0
16,12,0.0,1995,Circuit de Barcelona-Catalunya,verstappen,1972-03-04,Simtek,+2 Laps,1995-1997,0.0,0.0,81452.0,0.0,0.0
20,13,0.0,1995,Circuit de Barcelona-Catalunya,wendlinger,1968-12-20,Sauber,+2 Laps,1995-1997,0.0,0.0,81452.0,0.0,0.0
19,14,0.0,1995,Circuit de Barcelona-Catalunya,martini,1961-04-23,Minardi,+3 Laps,1995-1997,0.0,0.0,81452.0,0.0,0.0
22,15,0.0,1995,Circuit de Barcelona-Catalunya,schiattarella,1967-11-17,Simtek,+4 Laps,1995-1997,0.0,0.0,81452.0,0.0,0.0
17,-1,0.0,1995,Circuit de Barcelona-Catalunya,katayama,1963-05-29,Tyrrell,Engine,1995-1997,0.0,0.0,81452.0,0.0,0.0
4,-1,0.0,1995,Circuit de Barcelona-Catalunya,coulthard,1971-03-27,Williams,Gearbox,1995-1997,0.0,0.0,81452.0,0.0,0.0
9,-1,0.0,1995,Circuit de Barcelona-Catalunya,hakkinen,1968-09-28,McLaren,Fuel system,1995-1997,0.0,0.0,81452.0,0.0,0.0
18,-1,0.0,1995,Circuit de Barcelona-Catalunya,inoue,1963-09-05,Footwork,Transmission,1995-1997,0.0,0.0,81452.0,0.0,0.0
24,-1,0.0,1995,Circuit de Barcelona-Catalunya,gachot,1962-12-23,Pacific,Heat shield fire,1995-1997,0.0,0.0,81452.0,0.0,0.0
25,-1,0.0,1995,Circuit de Barcelona-Catalunya,moreno,1959-02-11,Forti,Overheating,1995-1997,0.0,0.0,81452.0,0.0,0.0
2,-1,0.0,1995,Circuit de Barcelona-Catalunya,alesi,1964-06-11,Ferrari,Engine,1995-1997,0.0,0.0,81452.0,0.0,0.0
21,-1,0.0,1995,Circuit de Barcelona-Catalunya,badoer,1971-01-25,Minardi,Gearbox,1995-1997,0.0,0.0,81452.0,0.0,0.0
10,-1,0.0,1995,Circuit de Barcelona-Catalunya,mansell,1953-08-08,McLaren,Handling,1995-1997,0.0,0.0,81452.0,0.0,0.0
26,-1,0.0,1995,Circuit de Barcelona-Catalunya,diniz,1970-05-22,Forti,Gearbox,1995-1997,0.0,0.0,81452.0,0.0,0.0
23,-1,0.0,1995,Circuit de Barcelona-Catalunya,montermini,1964-05-30,Pacific,Withdrew,1995-1997,0.0,0.0,81452.0,0.0,0.0
2,1,25.0,1995,Circuit de Monaco,michael_schumacher,1969-01-03,Benetton,Finished,1995-1997,0.0,0.0,81952.0,0.0,0.0
1,2,18.0,1995,Circuit de Monaco,damon_hill,1960-09-17,Williams,Finished,1995-1997,0.0,0.0,81952.0,0.0,0.0
4,3,15.0,1995,Circuit de Monaco,berger,1959-08-27,Ferrari,Finished,1995-1997,0.0,0.0,81952.0,0.0,0.0
7,4,12.0,1995,Circuit de Monaco,herbert,1964-06-25,Benetton,+1 Lap,1995-1997,0.0,0.0,81952.0,0.0,0.0
10,5,10.0,1995,Circuit de Monaco,blundell,1966-04-08,McLaren,+1 Lap,1995-1997,0.0,0.0,81952.0,0.0,0.0
14,6,8.0,1995,Circuit de Monaco,frentzen,1967-05-18,Sauber,+2 Laps,1995-1997,0.0,0.0,81952.0,0.0,0.0
18,7,6.0,1995,Circuit de Monaco,martini,1961-04-23,Minardi,+2 Laps,1995-1997,0.0,0.0,81952.0,0.0,0.0
19,8,4.0,1995,Circuit de Monaco,boullion,1969-12-27,Sauber,+4 Laps,1995-1997,0.0,0.0,81952.0,0.0,0.0
13,9,2.0,1995,Circuit de Monaco,morbidelli,1968-01-13,Footwork,+4 Laps,1995-1997,0.0,0.0,81952.0,0.0,0.0
22,10,1.0,1995,Circuit de Monaco,diniz,1970-05-22,Forti,+6 Laps,1995-1997,0.0,0.0,81952.0,0.0,0.0
16,-1,0.0,1995,Circuit de Monaco,badoer,1971-01-25,Minardi,Suspension,1995-1997,0.0,0.0,81952.0,0.0,0.0
12,-1,0.0,1995,Circuit de Monaco,panis,1966-09-02,Ligier,Spun off,1995-1997,0.0,0.0,81952.0,0.0,0.0
17,-1,0.0,1995,Circuit de Monaco,salo,1966-11-30,Tyrrell,Gearbox,1995-1997,0.0,0.0,81952.0,0.0,0.0
11,-1,0.0,1995,Circuit de Monaco,barrichello,1972-05-23,Jordan,Throttle,1995-1997,0.0,0.0,81952.0,0.0,0.0
21,-1,0.0,1995,Circuit de Monaco,gachot,1962-12-23,Pacific,Gearbox,1995-1997,0.0,0.0,81952.0,0.0,0.0
5,-1,0.0,1995,Circuit de Monaco,alesi,1964-06-11,Ferrari,Spun off,1995-1997,0.0,0.0,81952.0,0.0,0.0
8,-1,0.0,1995,Circuit de Monaco,brundle,1959-06-01,Ligier,Spun off,1995-1997,0.0,0.0,81952.0,0.0,0.0
26,-1,0.0,1995,Circuit de Monaco,inoue,1963-09-05,Footwork,Gearbox,1995-1997,0.0,0.0,81952.0,0.0,0.0
15,-1,0.0,1995,Circuit de Monaco,katayama,1963-05-29,Tyrrell,Spun off,1995-1997,0.0,0.0,81952.0,0.0,0.0
25,-1,0.0,1995,Circuit de Monaco,montermini,1964-05-30,Pacific,Disqualified,1995-1997,0.0,0.0,81952.0,0.0,0.0
9,-1,0.0,1995,Circuit de Monaco,irvine,1965-11-10,Jordan,Spun off,1995-1997,0.0,0.0,81952.0,0.0,0.0
3,-1,0.0,1995,Circuit de Monaco,coulthard,1971-03-27,Williams,Gearbox,1995-1997,0.0,0.0,81952.0,0.0,0.0
24,-1,0.0,1995,Circuit de Monaco,moreno,1959-02-11,Forti,Brakes,1995-1997,0.0,0.0,81952.0,0.0,0.0
6,-1,0.0,1995,Circuit de Monaco,hakkinen,1968-09-28,McLaren,Engine,1995-1997,0.0,0.0,81952.0,0.0,0.0
23,-1,0.0,1995,Circuit de Monaco,verstappen,1972-03-04,Simtek,Gearbox,1995-1997,0.0,0.0,81952.0,0.0,0.0
20,-1,0.0,1995,Circuit de Monaco,schiattarella,1967-11-17,Simtek,Withdrew,1995-1997,0.0,0.0,81952.0,0.0,0.0
5,1,25.0,1995,Circuit Gilles Villeneuve,alesi,1964-06-11,Ferrari,Finished,1995-1997,0.0,0.0,87661.0,0.0,0.0
9,2,18.0,1995,Circuit Gilles Villeneuve,barrichello,1972-05-23,Jordan,Finished,1995-1997,0.0,0.0,87661.0,0.0,0.0
8,3,15.0,1995,Circuit Gilles Villeneuve,irvine,1965-11-10,Jordan,Finished,1995-1997,0.0,0.0,87661.0,0.0,0.0
11,4,12.0,1995,Circuit Gilles Villeneuve,panis,1966-09-02,Ligier,Finished,1995-1997,0.0,0.0,87661.0,0.0,0.0
1,5,10.0,1995,Circuit Gilles Villeneuve,michael_schumacher,1969-01-03,Benetton,Finished,1995-1997,0.0,0.0,87661.0,0.0,0.0
13,6,8.0,1995,Circuit Gilles Villeneuve,morbidelli,1968-01-13,Footwork,+1 Lap,1995-1997,0.0,0.0,87661.0,0.0,0.0
15,7,6.0,1995,Circuit Gilles Villeneuve,salo,1966-11-30,Tyrrell,+1 Lap,1995-1997,0.0,0.0,87661.0,0.0,0.0
19,8,4.0,1995,Circuit Gilles Villeneuve,badoer,1971-01-25,Minardi,+1 Lap,1995-1997,0.0,0.0,87661.0,0.0,0.0
22,9,2.0,1995,Circuit Gilles Villeneuve,inoue,1963-09-05,Footwork,+2 Laps,1995-1997,0.0,0.0,87661.0,0.0,0.0
